StudentID,Last School,Earliest Yr,Last Yr,#Yrs At Zilla,EnteredInGrade,MostRecentGrade,LastYearID,Still Enrolled,ExitedUnexpectedly
76346,C,2006-2007,2007-2008,2,6,7,17,Y,N
76347,C,2006-2007,2007-2008,2,4,5,17,Y,N
76348,C,2006-2007,2007-2008,2,6,7,17,Y,N
76349,C,2006-2007,2007-2008,2,4,5,17,N,Y
76368,C,2006-2007,2007-2008,2,4,5,17,Y,N
76369,C,2006-2007,2007-2008,2,6,7,17,Y,N
76370,C,2006-2007,2007-2008,2,6,7,17,Y,N
76371,C,2006-2007,2007-2008,2,6,7,17,Y,N
76372,C,2006-2007,2007-2008,2,6,7,17,Y,N
76373,C,2006-2007,2007-2008,2,6,7,17,Y,N
76374,C,2006-2007,2007-2008,2,6,7,17,Y,N
76376,C,2006-2007,2006-2007,1,6,6,16,N,Y
76378,C,2006-2007,2007-2008,2,6,7,17,Y,N
76379,C,2006-2007,2007-2008,2,6,7,17,Y,N
76380,C,2006-2007,2007-2008,2,6,7,17,Y,N
76385,C,2006-2007,2007-2008,2,6,7,17,Y,N
76413,C,2006-2007,2007-2008,2,6,7,17,Y,N
76429,C,2006-2007,2007-2008,2,6,7,17,Y,N
76447,C,2006-2007,2007-2008,2,6,7,17,Y,N
76495,C,2006-2007,2007-2008,2,6,7,17,Y,N
76515,C,2006-2007,2007-2008,2,4,5,17,Y,N
76516,C,2006-2007,2007-2008,2,5,6,17,Y,N
76527,C,2006-2007,2007-2008,2,5,6,17,Y,N
76544,C,2006-2007,2007-2008,2,6,7,17,Y,N
76563,C,2006-2007,2007-2008,2,6,7,17,Y,N
76619,C,2006-2007,2007-2008,2,6,7,17,Y,N
76620,C,2006-2007,2007-2008,2,6,7,17,Y,N
76703,C,2006-2007,2007-2008,2,6,7,17,Y,N
76707,C,2006-2007,2007-2008,2,6,7,17,Y,N
76708,C,2006-2007,2007-2008,2,6,7,17,Y,N
76709,C,2006-2007,2007-2008,2,6,7,17,Y,N
76717,C,2006-2007,2007-2008,2,6,7,17,Y,N
76802,C,2006-2007,2007-2008,2,6,7,17,Y,N
77580,C,2007-2008,2007-2008,1,7,7,17,Y,N
77764,C,2007-2008,2007-2008,1,6,6,17,Y,N
77976,C,2007-2008,2007-2008,1,6,6,17,Y,N
78007,C,2007-2008,2007-2008,1,6,6,17,Y,N
78031,C,2007-2008,2007-2008,1,6,6,17,Y,N
78115,C,2007-2008,2007-2008,1,5,5,17,Y,N
78118,C,2007-2008,2007-2008,1,7,7,17,Y,N
78120,C,2007-2008,2007-2008,1,5,5,17,Y,N
78328,C,2007-2008,2007-2008,1,7,7,17,Y,N
78329,C,2007-2008,2007-2008,1,7,7,17,Y,N
78417,C,2007-2008,2007-2008,1,7,7,17,Y,N
78517,C,2007-2008,2007-2008,1,5,5,17,Y,N
78523,C,2007-2008,2007-2008,1,5,5,17,Y,N
78540,C,2007-2008,2007-2008,1,5,5,17,Y,N
78715,C,2007-2008,2007-2008,1,7,7,17,Y,N
78764,C,2007-2008,2007-2008,1,7,7,17,Y,N
78766,C,2007-2008,2007-2008,1,7,7,17,Y,N
78825,C,2007-2008,2007-2008,1,5,5,17,Y,N
78972,C,2007-2008,2007-2008,1,6,6,17,Y,N
70088,D,2003-2004,2007-2008,5,1,5,17,Y,N
70089,D,2003-2004,2007-2008,5,1,5,17,Y,N
70091,D,2003-2004,2003-2004,1,7,7,13,N,Y
70092,D,2003-2004,2003-2004,1,7,7,13,N,Y
70093,D,2003-2004,2003-2004,1,6,6,13,N,Y
70094,D,2003-2004,2003-2004,1,2,2,13,N,Y
70095,D,2003-2004,2004-2005,2,7,8,14,N,N
70096,D,2003-2004,2005-2006,3,6,8,15,N,N
70098,D,2003-2004,2007-2008,5,3,7,17,Y,N
70099,D,2003-2004,2004-2005,2,6,7,14,N,Y
70100,D,2003-2004,2004-2005,2,0,1,14,N,Y
70101,D,2003-2004,2003-2004,1,6,6,13,N,Y
70102,D,2003-2004,2004-2005,2,6,7,14,N,Y
70103,D,2003-2004,2004-2005,2,4,5,14,N,Y
70104,D,2003-2004,2003-2004,1,4,4,13,N,Y
70105,D,2003-2004,2004-2005,2,7,8,14,N,N
70106,D,2003-2004,2004-2005,2,3,4,14,N,Y
70107,D,2003-2004,2004-2005,2,1,2,14,N,Y
70108,D,2003-2004,2003-2004,1,4,4,13,N,Y
70109,D,2003-2004,2003-2004,1,5,5,13,N,Y
70110,D,2003-2004,2003-2004,1,2,2,13,N,Y
70111,D,2003-2004,2003-2004,1,7,7,13,N,Y
70112,D,2003-2004,2003-2004,1,6,6,13,N,Y
70113,D,2003-2004,2004-2005,2,7,8,14,N,N
70114,D,2003-2004,2004-2005,2,7,8,14,N,N
70115,D,2003-2004,2003-2004,1,8,8,13,N,N
70116,D,2003-2004,2003-2004,1,2,2,13,N,Y
70117,D,2003-2004,2005-2006,3,6,8,15,N,N
70118,D,2003-2004,2004-2005,2,0,1,14,N,Y
70119,D,2003-2004,2003-2004,1,2,2,13,N,Y
70120,D,2003-2004,2004-2005,2,7,8,14,N,N
70121,D,2003-2004,2004-2005,2,5,6,14,N,Y
70122,D,2003-2004,2003-2004,1,8,8,13,N,N
70123,D,2003-2004,2007-2008,5,2,6,17,N,Y
70124,D,2003-2004,2007-2008,5,1,4,17,Y,N
70125,D,2003-2004,2004-2005,2,7,8,14,N,N
70126,D,2003-2004,2007-2008,5,0,4,17,Y,N
70127,D,2003-2004,2006-2007,4,5,8,16,N,N
70128,D,2003-2004,2007-2008,5,2,6,17,Y,N
70129,D,2003-2004,2003-2004,1,8,8,13,N,N
70130,D,2003-2004,2003-2004,1,8,8,13,N,N
70131,D,2003-2004,2004-2005,2,4,5,14,N,Y
70132,D,2003-2004,2005-2006,3,0,2,15,N,Y
70133,D,2003-2004,2003-2004,1,6,6,13,N,Y
70134,D,2003-2004,2003-2004,1,5,5,13,N,Y
70135,D,2003-2004,2003-2004,1,1,1,13,N,Y
70136,D,2003-2004,2003-2004,1,5,5,13,N,Y
70137,D,2003-2004,2003-2004,1,8,8,13,N,N
70138,D,2003-2004,2003-2004,1,2,2,13,N,Y
70139,D,2003-2004,2004-2005,2,5,6,14,N,Y
70140,D,2003-2004,2004-2005,2,3,4,14,N,Y
70141,D,2003-2004,2004-2005,2,1,2,14,N,Y
70142,D,2003-2004,2004-2005,2,5,6,14,N,Y
70143,D,2003-2004,2004-2005,2,6,7,14,N,Y
70144,D,2003-2004,2007-2008,5,2,6,17,Y,N
70145,D,2003-2004,2007-2008,5,3,7,17,Y,N
70146,D,2003-2004,2003-2004,1,1,1,13,N,Y
70147,D,2003-2004,2003-2004,1,1,1,13,N,Y
70148,D,2003-2004,2004-2005,2,3,4,14,N,Y
70149,D,2003-2004,2005-2006,3,6,8,15,N,N
70150,D,2003-2004,2003-2004,1,3,3,13,N,Y
70151,D,2003-2004,2003-2004,1,0,0,13,N,Y
70152,D,2003-2004,2003-2004,1,8,8,13,N,N
70153,D,2003-2004,2003-2004,1,6,6,13,N,Y
70154,D,2003-2004,2003-2004,1,8,8,13,N,N
70155,D,2003-2004,2004-2005,2,4,5,14,N,Y
70156,D,2003-2004,2003-2004,1,7,7,13,N,Y
70157,D,2003-2004,2003-2004,1,8,8,13,N,N
70158,D,2003-2004,2003-2004,1,6,6,13,N,Y
70159,D,2003-2004,2003-2004,1,0,0,13,N,Y
70160,D,2003-2004,2004-2005,2,7,8,14,N,N
70161,D,2003-2004,2003-2004,1,8,8,13,N,N
70162,D,2003-2004,2003-2004,1,4,4,13,N,Y
70163,D,2003-2004,2007-2008,5,2,6,17,Y,N
70164,D,2003-2004,2003-2004,1,5,5,13,N,Y
70165,D,2003-2004,2007-2008,5,4,8,17,Y,N
70167,D,2003-2004,2003-2004,1,5,5,13,N,Y
70168,D,2003-2004,2004-2005,2,1,2,14,N,Y
70169,D,2003-2004,2003-2004,1,5,5,13,N,Y
70170,D,2003-2004,2004-2005,2,7,8,14,N,N
70171,D,2003-2004,2007-2008,5,0,4,17,Y,N
70172,D,2003-2004,2003-2004,1,8,8,13,N,N
70173,D,2003-2004,2003-2004,1,3,3,13,N,Y
70174,D,2003-2004,2007-2008,5,0,4,17,Y,N
70175,D,2003-2004,2005-2006,3,0,2,15,N,Y
70176,D,2003-2004,2005-2006,3,6,8,15,N,N
70177,D,2003-2004,2007-2008,5,0,4,17,Y,N
70178,D,2003-2004,2003-2004,1,8,8,13,N,N
70179,D,2003-2004,2003-2004,1,7,7,13,N,Y
70180,D,2003-2004,2005-2006,3,2,4,15,N,Y
70181,D,2003-2004,2005-2006,3,0,2,15,N,Y
70182,D,2003-2004,2005-2006,3,5,6,15,N,Y
70183,D,2003-2004,2005-2006,3,4,6,15,N,Y
70184,D,2003-2004,2003-2004,1,4,4,13,N,Y
70185,D,2003-2004,2007-2008,5,0,4,17,Y,N
70186,D,2003-2004,2004-2005,2,7,8,14,N,N
70187,D,2003-2004,2005-2006,3,6,8,15,N,N
70188,D,2003-2004,2007-2008,5,2,6,17,N,Y
70189,D,2003-2004,2007-2008,5,0,4,17,N,Y
70190,D,2003-2004,2004-2005,2,7,8,14,N,N
70191,D,2003-2004,2003-2004,1,8,8,13,N,N
70192,D,2003-2004,2007-2008,5,4,8,17,Y,N
70193,D,2003-2004,2004-2005,2,7,8,14,N,N
70194,D,2003-2004,2003-2004,1,8,8,13,N,N
70195,D,2003-2004,2005-2006,3,1,3,15,N,Y
70196,D,2003-2004,2003-2004,1,4,4,13,N,Y
70197,D,2003-2004,2003-2004,1,1,1,13,N,Y
70198,D,2003-2004,2004-2005,2,1,2,14,N,Y
70199,D,2003-2004,2003-2004,1,6,6,13,N,Y
70200,D,2003-2004,2003-2004,1,5,5,13,N,Y
70201,D,2003-2004,2003-2004,1,6,6,13,N,Y
70202,D,2003-2004,2003-2004,1,8,8,13,N,N
70203,D,2003-2004,2004-2005,2,4,5,14,N,Y
70204,D,2003-2004,2004-2005,2,2,3,14,N,Y
70205,D,2003-2004,2003-2004,1,4,4,13,N,Y
70206,D,2003-2004,2003-2004,1,8,8,13,N,N
70207,D,2003-2004,2004-2005,2,5,6,14,N,Y
70208,D,2003-2004,2003-2004,1,7,7,13,N,Y
70209,D,2003-2004,2003-2004,1,6,6,13,N,Y
70210,D,2003-2004,2003-2004,1,8,8,13,N,N
70211,D,2003-2004,2004-2005,2,7,8,14,N,N
70212,D,2003-2004,2005-2006,3,0,2,15,N,Y
70213,D,2003-2004,2005-2006,3,1,3,15,N,Y
70214,D,2003-2004,2003-2004,1,0,0,13,N,Y
70215,D,2003-2004,2003-2004,1,7,7,13,N,Y
70216,D,2003-2004,2003-2004,1,8,8,13,N,N
70217,D,2003-2004,2003-2004,1,3,3,13,N,Y
70218,D,2003-2004,2003-2004,1,0,0,13,N,Y
70219,D,2003-2004,2003-2004,1,7,7,13,N,Y
70220,D,2003-2004,2005-2006,3,1,3,15,N,Y
70556,D,2003-2004,2007-2008,5,0,4,17,Y,N
70557,D,2003-2004,2003-2004,1,4,4,13,N,Y
70558,D,2003-2004,2004-2005,2,7,8,14,N,N
70565,D,2003-2004,2003-2004,1,3,3,13,N,Y
70566,D,2003-2004,2003-2004,1,4,4,13,N,Y
70571,D,2003-2004,2003-2004,1,7,7,13,N,Y
70587,D,2003-2004,2007-2008,5,3,7,17,Y,N
70588,D,2003-2004,2006-2007,4,5,8,16,N,N
70599,D,2003-2004,2003-2004,1,2,2,13,N,Y
70600,D,2003-2004,2003-2004,1,3,3,13,N,Y
70601,D,2003-2004,2003-2004,1,5,5,13,N,Y
70602,D,2003-2004,2003-2004,1,7,7,13,N,Y
70608,D,2003-2004,2003-2004,1,7,7,13,N,Y
70609,D,2003-2004,2003-2004,1,7,7,13,N,Y
70610,D,2003-2004,2003-2004,1,6,6,13,N,Y
70619,D,2003-2004,2004-2005,2,5,6,14,N,Y
70626,D,2003-2004,2004-2005,2,1,2,14,N,Y
70627,D,2003-2004,2006-2007,4,0,3,16,N,Y
70638,D,2003-2004,2003-2004,1,1,1,13,N,Y
70639,D,2003-2004,2003-2004,1,3,3,13,N,Y
70679,D,2003-2004,2007-2008,5,0,4,17,Y,N
70681,D,2003-2004,2004-2005,2,7,8,14,N,N
70682,D,2003-2004,2004-2005,2,7,8,14,N,N
70686,D,2003-2004,2007-2008,5,0,4,17,Y,N
70693,D,2003-2004,2004-2005,2,6,7,14,N,Y
71441,D,2004-2005,2004-2005,1,7,7,14,N,Y
71443,D,2004-2005,2004-2005,1,7,7,14,N,Y
71444,D,2004-2005,2004-2005,1,7,7,14,N,Y
71445,D,2004-2005,2005-2006,2,3,4,15,N,Y
71447,D,2004-2005,2004-2005,1,0,0,14,N,Y
71449,D,2004-2005,2004-2005,1,6,6,14,N,Y
71450,D,2004-2005,2004-2005,1,8,8,14,N,N
71451,D,2004-2005,2004-2005,1,3,3,14,N,Y
71452,D,2004-2005,2004-2005,1,5,5,14,N,Y
71453,D,2004-2005,2005-2006,2,6,7,15,N,Y
71454,D,2004-2005,2007-2008,4,0,3,17,Y,N
71455,D,2004-2005,2004-2005,1,0,0,14,N,Y
71456,D,2004-2005,2005-2006,2,0,1,15,N,Y
71458,D,2004-2005,2007-2008,4,3,6,17,Y,N
71459,D,2004-2005,2007-2008,4,4,7,17,Y,N
71460,D,2004-2005,2004-2005,1,6,6,14,N,Y
71461,D,2004-2005,2004-2005,1,5,5,14,N,Y
71462,D,2004-2005,2004-2005,1,4,4,14,N,Y
71463,D,2004-2005,2004-2005,1,1,1,14,N,Y
71464,D,2004-2005,2006-2007,3,3,5,16,N,Y
71465,D,2004-2005,2004-2005,1,5,5,14,N,Y
71466,D,2004-2005,2004-2005,1,2,2,14,N,Y
71467,D,2004-2005,2005-2006,2,5,6,15,N,Y
71468,D,2004-2005,2005-2006,2,1,2,15,N,Y
71469,D,2004-2005,2007-2008,4,0,3,17,Y,N
71473,D,2004-2005,2004-2005,1,7,7,14,N,Y
71474,D,2004-2005,2004-2005,1,0,0,14,N,Y
71475,D,2004-2005,2005-2006,2,2,3,15,N,Y
71476,D,2004-2005,2005-2006,2,1,2,15,N,Y
71477,D,2004-2005,2004-2005,1,0,0,14,N,Y
71479,D,2004-2005,2004-2005,1,8,8,14,N,N
71480,D,2004-2005,2004-2005,1,1,1,14,N,Y
71481,D,2004-2005,2005-2006,2,2,3,15,N,Y
71482,D,2004-2005,2005-2006,2,7,8,15,N,N
71484,D,2004-2005,2004-2005,1,3,3,14,N,Y
71485,D,2004-2005,2006-2007,3,6,8,16,N,N
71486,D,2004-2005,2007-2008,4,0,3,17,Y,N
71488,D,2004-2005,2005-2006,2,7,8,15,N,N
71489,D,2004-2005,2006-2007,3,0,2,16,N,Y
71490,D,2004-2005,2004-2005,1,0,0,14,N,Y
71491,D,2004-2005,2004-2005,1,7,7,14,N,Y
71492,D,2004-2005,2005-2006,2,0,1,15,N,Y
71493,D,2004-2005,2004-2005,1,3,3,14,N,Y
71494,D,2004-2005,2004-2005,1,8,8,14,N,N
71495,D,2004-2005,2004-2005,1,6,6,14,N,Y
71496,D,2004-2005,2005-2006,2,7,8,15,N,N
71497,D,2004-2005,2005-2006,2,1,2,15,N,Y
71498,D,2004-2005,2004-2005,1,3,3,14,N,Y
71500,D,2004-2005,2007-2008,4,0,3,17,Y,N
71501,D,2004-2005,2005-2006,2,0,1,15,N,Y
71502,D,2004-2005,2007-2008,4,0,2,17,Y,N
71503,D,2004-2005,2005-2006,2,7,8,15,N,N
71504,D,2004-2005,2006-2007,3,4,6,16,N,Y
71505,D,2004-2005,2004-2005,1,6,6,14,N,Y
71506,D,2004-2005,2004-2005,1,6,6,14,N,Y
71507,D,2004-2005,2004-2005,1,0,0,14,N,Y
71508,D,2004-2005,2004-2005,1,4,4,14,N,Y
71509,D,2004-2005,2005-2006,2,0,1,15,N,Y
71510,D,2004-2005,2004-2005,1,4,4,14,N,Y
71511,D,2004-2005,2004-2005,1,0,0,14,N,Y
71512,D,2004-2005,2004-2005,1,7,7,14,N,Y
71513,D,2004-2005,2005-2006,2,5,6,15,N,Y
71514,D,2004-2005,2004-2005,1,7,7,14,N,Y
71515,D,2004-2005,2006-2007,3,0,2,16,N,Y
71516,D,2004-2005,2005-2006,2,4,5,15,N,Y
71517,D,2004-2005,2004-2005,1,7,7,14,N,Y
71518,D,2004-2005,2005-2006,2,0,1,15,N,Y
71519,D,2004-2005,2004-2005,1,3,3,14,N,Y
71520,D,2004-2005,2007-2008,4,0,3,17,Y,N
71521,D,2004-2005,2007-2008,4,5,8,17,Y,N
71522,D,2004-2005,2004-2005,1,5,5,14,N,Y
71773,D,2004-2005,2004-2005,1,0,0,14,N,Y
71774,D,2004-2005,2007-2008,4,0,3,17,Y,N
71775,D,2004-2005,2004-2005,1,0,0,14,N,Y
71795,D,2004-2005,2005-2006,2,7,8,15,N,N
71797,D,2004-2005,2006-2007,3,0,2,16,N,Y
71799,D,2004-2005,2006-2007,3,4,6,16,N,Y
71800,D,2004-2005,2004-2005,1,4,4,14,N,Y
71802,D,2004-2005,2004-2005,1,8,8,14,N,N
71804,D,2004-2005,2004-2005,1,8,8,14,N,N
71805,D,2004-2005,2004-2005,1,0,0,14,N,Y
71806,D,2004-2005,2004-2005,1,4,4,14,N,Y
71807,D,2004-2005,2004-2005,1,7,7,14,N,Y
71808,D,2004-2005,2004-2005,1,7,7,14,N,Y
71838,D,2004-2005,2007-2008,4,0,3,17,Y,N
71839,D,2004-2005,2007-2008,4,2,5,17,Y,N
71840,D,2004-2005,2005-2006,2,7,8,15,N,N
71841,D,2004-2005,2004-2005,1,7,7,14,N,Y
71842,D,2004-2005,2005-2006,2,0,1,15,N,Y
71844,D,2004-2005,2005-2006,2,2,3,15,N,Y
71863,D,2004-2005,2004-2005,1,1,1,14,N,Y
71865,D,2004-2005,2004-2005,1,6,6,14,N,Y
71866,D,2004-2005,2005-2006,2,3,5,15,N,Y
71874,D,2004-2005,2004-2005,1,1,1,14,N,Y
71875,D,2004-2005,2004-2005,1,4,4,14,N,Y
71876,D,2004-2005,2004-2005,1,8,8,14,N,N
71931,D,2004-2005,2004-2005,1,1,1,14,N,Y
71932,D,2004-2005,2004-2005,1,6,6,14,N,Y
71933,D,2004-2005,2005-2006,2,7,8,15,N,N
71945,D,2004-2005,2004-2005,1,6,6,14,N,Y
71961,D,2004-2005,2005-2006,2,7,8,15,N,N
71981,D,2004-2005,2004-2005,1,1,1,14,N,Y
71982,D,2004-2005,2004-2005,1,6,6,14,N,Y
72002,D,2004-2005,2004-2005,1,7,7,14,N,Y
72063,D,2004-2005,2004-2005,1,3,3,14,N,Y
72064,D,2004-2005,2004-2005,1,7,7,14,N,Y
72082,D,2004-2005,2005-2006,2,0,1,15,N,Y
72083,D,2004-2005,2004-2005,1,1,1,14,N,Y
72084,D,2004-2005,2004-2005,1,1,1,14,N,Y
72088,D,2004-2005,2007-2008,4,4,7,17,Y,N
72092,D,2004-2005,2005-2006,2,0,1,15,N,Y
72095,D,2004-2005,2004-2005,1,2,2,14,N,Y
72096,D,2004-2005,2004-2005,1,6,6,14,N,Y
72102,D,2004-2005,2004-2005,1,3,3,14,N,Y
72120,D,2004-2005,2007-2008,4,2,5,17,Y,N
72121,D,2004-2005,2007-2008,4,1,4,17,Y,N
72122,D,2004-2005,2005-2006,2,7,8,15,N,N
72127,D,2004-2005,2004-2005,1,3,3,14,N,Y
72987,D,2005-2006,2006-2007,2,0,1,16,N,Y
72989,D,2005-2006,2007-2008,3,0,2,17,Y,N
72990,D,2005-2006,2007-2008,3,0,2,17,Y,N
72992,D,2005-2006,2007-2008,3,0,2,17,Y,N
72993,D,2005-2006,2007-2008,3,0,2,17,Y,N
72994,D,2005-2006,2007-2008,3,0,2,17,Y,N
72995,D,2005-2006,2005-2006,1,0,0,15,N,Y
72996,D,2005-2006,2007-2008,3,0,2,17,Y,N
72998,D,2005-2006,2007-2008,3,0,2,17,Y,N
72999,D,2005-2006,2007-2008,3,0,2,17,Y,N
73000,D,2005-2006,2006-2007,2,0,1,16,N,Y
73001,D,2005-2006,2005-2006,1,0,0,15,N,Y
73002,D,2005-2006,2007-2008,3,0,2,17,Y,N
73003,D,2005-2006,2005-2006,1,0,0,15,N,Y
73004,D,2005-2006,2006-2007,2,0,1,16,N,Y
73007,D,2005-2006,2007-2008,3,1,3,17,Y,N
73008,D,2005-2006,2007-2008,3,1,3,17,Y,N
73010,D,2005-2006,2007-2008,3,2,4,17,Y,N
73011,D,2005-2006,2005-2006,1,2,2,15,N,Y
73013,D,2005-2006,2007-2008,3,4,6,17,Y,N
73014,D,2005-2006,2007-2008,3,4,6,17,Y,N
73015,D,2005-2006,2006-2007,2,4,5,16,N,Y
73016,D,2005-2006,2007-2008,3,4,6,17,Y,N
73017,D,2005-2006,2007-2008,3,4,6,17,N,Y
73018,D,2005-2006,2007-2008,3,5,7,17,Y,N
73019,D,2005-2006,2005-2006,1,5,5,15,N,Y
73020,D,2005-2006,2005-2006,1,7,7,15,N,Y
73021,D,2005-2006,2005-2006,1,7,7,15,N,Y
73022,D,2005-2006,2006-2007,2,7,8,16,N,N
73023,D,2005-2006,2005-2006,1,7,7,15,N,Y
73024,D,2005-2006,2005-2006,1,7,7,15,N,Y
73025,D,2005-2006,2006-2007,2,7,8,16,N,N
73026,D,2005-2006,2005-2006,1,7,7,15,N,Y
73027,D,2005-2006,2006-2007,2,7,8,16,N,N
73028,D,2005-2006,2006-2007,2,7,8,16,N,N
73029,D,2005-2006,2005-2006,1,8,8,15,N,N
73030,D,2005-2006,2005-2006,1,8,8,15,N,N
73031,D,2005-2006,2005-2006,1,8,8,15,N,N
73033,D,2005-2006,2005-2006,1,8,8,15,N,N
73034,D,2005-2006,2005-2006,1,8,8,15,N,N
73035,D,2005-2006,2005-2006,1,8,8,15,N,N
73038,D,2005-2006,2005-2006,1,3,3,15,N,Y
73039,D,2005-2006,2005-2006,1,3,3,15,N,Y
73041,D,2005-2006,2007-2008,3,2,4,17,Y,N
73042,D,2005-2006,2006-2007,2,2,3,16,N,Y
73121,D,2005-2006,2007-2008,3,0,3,17,Y,N
73271,D,2005-2006,2007-2008,3,1,3,17,Y,N
73272,D,2005-2006,2005-2006,1,6,6,15,N,Y
73970,D,2005-2006,2005-2006,1,7,7,15,N,Y
73971,D,2005-2006,2005-2006,1,4,4,15,N,Y
73972,D,2005-2006,2005-2006,1,8,8,15,N,N
73973,D,2005-2006,2005-2006,1,2,2,15,N,Y
73974,D,2005-2006,2007-2008,3,3,5,17,Y,N
73975,D,2005-2006,2005-2006,1,2,2,15,N,Y
73976,D,2005-2006,2005-2006,1,5,5,15,N,Y
73977,D,2005-2006,2006-2007,2,7,8,16,N,N
73978,D,2005-2006,2005-2006,1,7,7,15,N,Y
73979,D,2005-2006,2005-2006,1,0,0,15,N,Y
73980,D,2005-2006,2005-2006,1,2,2,15,N,Y
73982,D,2005-2006,2007-2008,3,2,4,17,Y,N
73983,D,2005-2006,2006-2007,2,5,6,16,N,Y
73986,D,2005-2006,2005-2006,1,8,8,15,N,N
73987,D,2005-2006,2007-2008,3,4,6,17,Y,N
73988,D,2005-2006,2005-2006,1,8,8,15,N,N
73989,D,2005-2006,2007-2008,3,6,8,17,Y,N
74005,D,2005-2006,2005-2006,1,8,8,15,N,N
74011,D,2005-2006,2006-2007,2,3,4,16,N,Y
74023,D,2005-2006,2006-2007,2,6,8,16,N,N
74025,D,2005-2006,2005-2006,1,8,8,15,N,N
74060,D,2005-2006,2006-2007,2,6,7,16,N,Y
74063,D,2005-2006,2007-2008,3,2,4,17,Y,N
74064,D,2005-2006,2005-2006,1,8,8,15,N,N
74074,D,2005-2006,2006-2007,2,7,8,16,N,N
74075,D,2005-2006,2005-2006,1,4,4,15,N,Y
74090,D,2005-2006,2006-2007,2,2,3,16,N,Y
74091,D,2005-2006,2006-2007,2,0,1,16,N,Y
74092,D,2005-2006,2006-2007,2,2,3,16,N,Y
74093,D,2005-2006,2006-2007,2,2,3,16,N,Y
74100,D,2005-2006,2005-2006,1,1,1,15,N,Y
74159,D,2005-2006,2007-2008,3,4,6,17,Y,N
74160,D,2005-2006,2007-2008,3,1,3,17,Y,N
74169,D,2005-2006,2006-2007,2,7,8,16,N,N
74192,D,2005-2006,2005-2006,1,3,3,15,N,Y
74207,D,2005-2006,2005-2006,1,7,7,15,N,Y
74231,D,2005-2006,2005-2006,1,1,1,15,N,Y
74232,D,2005-2006,2007-2008,3,6,8,17,Y,N
74235,D,2005-2006,2007-2008,3,2,4,17,Y,N
74245,D,2005-2006,2005-2006,1,7,7,15,N,Y
74246,D,2005-2006,2005-2006,1,6,6,15,N,Y
74253,D,2005-2006,2005-2006,1,8,8,15,N,N
74258,D,2005-2006,2007-2008,3,3,5,17,Y,N
74263,D,2005-2006,2007-2008,3,1,3,17,Y,N
74273,D,2005-2006,2005-2006,1,8,8,15,N,N
74297,D,2005-2006,2007-2008,3,2,3,17,Y,N
74339,D,2006-2007,2007-2008,2,0,1,17,Y,N
74340,D,2006-2007,2007-2008,2,0,1,17,Y,N
74341,D,2006-2007,2007-2008,2,0,1,17,Y,N
74342,D,2006-2007,2007-2008,2,0,1,17,Y,N
74343,D,2006-2007,2007-2008,2,0,1,17,Y,N
74344,D,2006-2007,2007-2008,2,0,1,17,Y,N
74345,D,2006-2007,2007-2008,2,0,1,17,Y,N
74348,D,2006-2007,2007-2008,2,0,1,17,Y,N
74349,D,2006-2007,2007-2008,2,0,1,17,Y,N
74351,D,2006-2007,2007-2008,2,0,1,17,Y,N
74352,D,2006-2007,2007-2008,2,0,1,17,Y,N
74353,D,2006-2007,2007-2008,2,0,1,17,Y,N
74354,D,2006-2007,2007-2008,2,0,1,17,Y,N
74355,D,2006-2007,2007-2008,2,0,1,17,Y,N
74356,D,2006-2007,2007-2008,2,0,1,17,Y,N
74357,D,2006-2007,2007-2008,2,0,1,17,Y,N
74358,D,2006-2007,2007-2008,2,0,1,17,Y,N
74359,D,2006-2007,2007-2008,2,0,1,17,Y,N
74360,D,2006-2007,2007-2008,2,0,1,17,Y,N
74362,D,2006-2007,2007-2008,2,0,1,17,Y,N
74365,D,2006-2007,2007-2008,2,0,1,17,N,Y
74366,D,2006-2007,2007-2008,2,0,1,17,Y,N
74367,D,2006-2007,2007-2008,2,0,1,17,Y,N
74368,D,2006-2007,2007-2008,2,0,1,17,Y,N
74369,D,2006-2007,2007-2008,2,0,1,17,Y,N
74370,D,2006-2007,2007-2008,2,0,1,17,Y,N
74371,D,2006-2007,2007-2008,2,0,1,17,Y,N
74372,D,2006-2007,2007-2008,2,0,1,17,Y,N
74374,D,2006-2007,2007-2008,2,0,1,17,Y,N
74375,D,2006-2007,2006-2007,1,1,1,16,N,Y
74380,D,2006-2007,2007-2008,2,1,2,17,Y,N
74381,D,2006-2007,2007-2008,2,1,2,17,N,Y
74382,D,2006-2007,2007-2008,2,0,1,17,Y,N
74384,D,2006-2007,2007-2008,2,2,3,17,Y,N
74385,D,2006-2007,2007-2008,2,2,3,17,Y,N
74391,D,2006-2007,2007-2008,2,2,3,17,Y,N
74392,D,2006-2007,2007-2008,2,2,3,17,Y,N
74394,D,2006-2007,2006-2007,1,2,2,16,N,Y
74396,D,2006-2007,2007-2008,2,3,4,17,Y,N
74397,D,2006-2007,2007-2008,2,3,4,17,Y,N
74399,D,2006-2007,2007-2008,2,3,4,17,Y,N
74400,D,2006-2007,2007-2008,2,3,4,17,Y,N
74401,D,2006-2007,2007-2008,2,4,5,17,Y,N
74403,D,2006-2007,2007-2008,2,4,5,17,Y,N
74405,D,2006-2007,2007-2008,2,4,5,17,Y,N
74406,D,2006-2007,2007-2008,2,5,6,17,Y,N
74410,D,2006-2007,2007-2008,2,5,6,17,Y,N
